observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments,taxon.taxonID,taxon.taxonRank,taxon.order,taxon.family,taxon.vernacularNames.eng,taxon.vernacularNames.nld
16167927-e5a8-4c2d-bc49-009a503e692f,2702a448-b6ff-413d-9e7c-9aec0cddf3e6,NA,a4ef7ecb-0d46-4321-a59a-bdca7b1774e8,2025-09-07T15:05:21Z,2025-09-07T15:05:27Z,event,animal,NA,Capreolus capreolus,1,juvenile,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-24T08:02:07Z,0.5,NA,"Not enough poles calibrated, minimum is 6",https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
b9d583f8-2521-4439-a668-3715746929b2,2702a448-b6ff-413d-9e7c-9aec0cddf3e6,NA,91fe5781-444f-4571-9d1c-4d2f511dedd4,2025-09-08T20:28:03Z,2025-09-08T20:28:09Z,event,animal,NA,Capreolus capreolus,1,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-07T08:53:48Z,0.5,NA,"Not enough poles calibrated, minimum is 6",https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
9b1a052e-12bb-4de1-b77a-66ad8223e9d8,2702a448-b6ff-413d-9e7c-9aec0cddf3e6,NA,f50cc4d3-3722-4620-8687-27018775d7b6,2025-09-09T18:55:54Z,2025-09-09T18:55:59Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-07T08:54:09Z,0.5,NA,"Not enough poles calibrated, minimum is 6",https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
c8cd2169-38fd-4fcb-8f71-3bed89b4383c,2702a448-b6ff-413d-9e7c-9aec0cddf3e6,NA,b7817e89-c0b5-4a6e-aa63-2ec8f968cc6c,2025-09-17T00:18:07Z,2025-09-17T00:18:18Z,event,animal,NA,Capreolus capreolus,1,juvenile,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-24T08:02:25Z,0.5,NA,"Not enough poles calibrated, minimum is 6",https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
8e208626-aa8c-4fa8-bb74-4221863b0ec4,2702a448-b6ff-413d-9e7c-9aec0cddf3e6,NA,c0fc84c8-984d-47c0-bd4c-b66bfc90716a,2025-09-24T09:13:04Z,2025-09-24T09:13:10Z,event,animal,NA,Capreolus capreolus,1,juvenile,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-24T08:02:33Z,0.5,NA,"Not enough poles calibrated, minimum is 6",https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
1ebd86e7-106a-4fd6-8396-766a42008ffc,2702a448-b6ff-413d-9e7c-9aec0cddf3e6,NA,aac40793-f630-4780-9d1e-ccad2363229a,2025-09-26T04:27:46Z,2025-09-26T04:28:08Z,event,animal,NA,Capreolus capreolus,1,NA,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-24T08:03:44Z,0.5,NA,"Not enough poles calibrated, minimum is 6",https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
89c3b076-2305-4fca-a5d5-24ac6bcde822,2702a448-b6ff-413d-9e7c-9aec0cddf3e6,NA,1322106f-170b-4ce6-8c10-807dbd53a885,2025-09-26T14:46:34Z,2025-09-26T14:47:49Z,event,animal,NA,Capreolus capreolus,1,juvenile,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-24T08:03:58Z,0.5,NA,"Not enough poles calibrated, minimum is 6",https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
fc47e4f0-4562-4ed5-ba43-69728b9367e4,2702a448-b6ff-413d-9e7c-9aec0cddf3e6,NA,d3677d9f-80ba-406f-8036-e6f7a842c73c,2025-09-27T20:43:15Z,2025-09-27T20:43:21Z,event,animal,NA,Sus scrofa,1,juvenile,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-24T08:04:13Z,0.5,NA,"Not enough poles calibrated, minimum is 6",https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
3df086fd-f628-4888-a758-4a9a8ef321ef,2702a448-b6ff-413d-9e7c-9aec0cddf3e6,NA,02e8bf5b-23ef-4332-b871-554468360278,2025-09-27T22:09:30Z,2025-09-27T22:09:50Z,event,animal,NA,Capreolus capreolus,1,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-07T08:58:45Z,0.5,NA,"Not enough poles calibrated, minimum is 6",https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
472a7541-9f63-4da3-8f6c-edfa0b4f0a30,2702a448-b6ff-413d-9e7c-9aec0cddf3e6,NA,7d0ceece-337e-4bd1-917d-12fa429d0883,2025-09-29T17:11:25Z,2025-09-29T17:11:31Z,event,animal,NA,Capreolus capreolus,1,NA,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-24T08:04:24Z,0.5,NA,"Not enough poles calibrated, minimum is 6",https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
8cb33187-1f0b-415a-a4c6-558dcdde7817,2702a448-b6ff-413d-9e7c-9aec0cddf3e6,NA,06866be6-42c3-4c11-a5ce-f3fc35e69742,2025-09-29T18:53:54Z,2025-09-29T18:54:00Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-24T08:09:07Z,0.5,NA,"Not enough poles calibrated, minimum is 6",https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
